region,imd_overall,group_code,register,list,prevalence
South East,7,STIA,19973.99321473554,1113370.2692296861,0.017940117287804945
South East,8,AF,28565.547247504866,1192572.954266224,0.023952871935688753
South East,8,AST,76525.19999627637,1192572.954266224,0.06416814981634512
South East,8,CAN,43619.90396504261,1192572.954266224,0.0365762981702712
South East,8,CHD,34695.09174438633,1192572.954266224,0.02909263673997521
South East,8,CKD,37697.16879802037,958287.5108804597,0.0393380570757776
South East,8,COPD,19598.90116758015,1192572.954266224,0.016434131847002282
South East,8,CVDPP,8426.03071849434,684625.7171663896,0.01230749956833202
South East,8,DEM,10806.140123316982,1192098.3792386465,0.009064805649864656
South East,8,DEP,112618.92567090763,958287.5108804597,0.1175210199363186
South East,8,DM,60559.758302105496,971169.6821287596,0.06235754618014977
South East,8,EP,7058.480146926111,958287.5108804597,0.0073657227781679935
South East,8,HF,10036.341188452794,1192572.954266224,0.008415704173526252
South East,8,HYP,172213.11458995275,1192572.954266224,0.144404678953929
South East,8,LD,5293.816229240466,1192572.954266224,0.0044389873259348634
South East,8,MH,9362.06648885538,1192572.954266224,0.007850309245538567
South East,8,OB,84065.56292390927,958287.5108804597,0.08772478193592562
South East,8,OST,5193.209615742108,490968.187866221,0.010577486982022457
South East,8,PAD,6153.05531643217,1192572.954266224,0.005159479170159508
South East,8,PC,5204.123663780828,1192572.954266224,0.004363778035686599
South East,8,RA,7482.830844921633,984772.7173216325,0.007598535898997389
South East,8,STIA,21783.414678196186,1192572.954266224,0.018265896941792766
South East,9,AF,30358.679477912792,1294854.5814916322,0.02344562849902461
South East,9,AST,82593.07432201115,1294854.5814916322,0.06378559840045242
South East,9,CAN,47213.41400243055,1294854.5814916322,0.036462329189152785
South East,9,CHD,36149.845712670314,1294854.5814916322,0.027918073758542692
South East,9,CKD,40252.02050308027,1036330.9875706361,0.03884089251971412
South East,9,COPD,19601.72781097774,1294854.5814916322,0.015138169251714089
South East,9,CVDPP,9151.630018867843,741029.7500828621,0.012349882063229588
South East,9,DEM,11782.959760299198,1294343.9503716114,0.00910342243799746
South East,9,DEP,120523.69683676549,1036330.9875706361,0.11629845896946184
South East,9,DM,63008.62672775622,1050882.551481652,0.05995781987142102
South East,9,EP,7468.962674758316,1036330.9875706361,0.007207120856500717
South East,9,HF,10451.663019668344,1294854.5814916322,0.008071688642927264
South East,9,HYP,183002.32305065054,1294854.5814916322,0.1413304054883426
South East,9,LD,5480.530339424013,1294854.5814916322,0.00423254504232484
South East,9,MH,9759.441492556196,1294854.5814916322,0.007537094614372544
South East,9,OB,88742.83348279352,1036330.9875706361,0.08563174752771235
South East,9,OST,5974.040680105566,529236.380086885,0.011288038587076733
South East,9,PAD,6267.177677214107,1294854.5814916322,0.004840062943589012
South East,9,PC,5333.564912534878,1294854.5814916322,0.004119045481069216
South East,9,RA,7903.874607907276,1065900.5313373771,0.0074152084322449355
South East,9,STIA,23141.572556073705,1294854.5814916322,0.01787194707950551
South West,1,AF,6630.787737533583,301953.92432302336,0.02195960112921109
South West,1,AST,22693.366047838736,301953.92432302336,0.07515506247755169
South West,1,CAN,9529.140537127909,301953.92432302336,0.03155826028256501
South West,1,CHD,10297.346627598485,301953.92432302336,0.0341023772109768
South West,1,CKD,11059.452194776864,228181.1919972933,0.048467851789064424
South West,1,COPD,8133.8187986275825,301953.92432302336,0.02693728461010565
South West,1,CVDPP,1841.8792709820916,160451.63185044445,0.011479342713690137
South West,1,DEM,1925.4681885953985,302464.7037612203,0.0063659268822171475
South West,1,DEP,34629.4248590731,228181.1919972933,0.1517628361739993
South West,1,DM,17938.905717030848,231709.29136844608,0.07741988079582789
South West,1,EP,2368.5281181965433,228181.1919972933,0.010380032190491138
South West,1,HF,3099.480015719487,301953.92432302336,0.010264744936395443
South West,1,HYP,43045.93164234582,301953.92432302336,0.1425579473386684
South West,1,LD,2146.5570712924455,301953.92432302336,0.007108889464195564
South West,1,MH,3591.7972917210627,301953.92432302336,0.011895183345518109
South West,1,OB,27612.175497188124,228181.1919972933,0.12100986613092836
South West,1,OST,1289.5017726707833,93530.05700755797,0.013787030757038684
South West,1,PAD,2325.4961393455164,301953.92432302336,0.007701493347235832
South West,1,PC,1043.8625517075727,301953.92432302336,0.0034570259487367106
South West,1,RA,2071.9145609186057,235379.548131597,0.008802440897542342
South West,1,STIA,6307.781439394711,301953.92432302336,0.02088988064499136
South West,10,AF,14880.77272403345,574253.9728469284,0.025913225554645015
South West,10,AST,40098.136399143834,574253.9728469284,0.06982648496161521
South West,10,CAN,21643.79036073194,574253.9728469284,0.03769027535574621
South West,10,CHD,18717.222914299768,574253.9728469284,0.0325939807111948
South West,10,CKD,24213.536314711164,467134.82083478017,0.05183414987442179
South West,10,COPD,9355.543905378663,574253.9728469284,0.016291648552290386
South West,10,CVDPP,3647.753027157752,321165.86977416795,0.011357847674544988
South West,10,DEM,5882.069645064025,573931.2211760577,0.01024873613428961
South West,10,DEP,49962.82566825655,467134.82083478017,0.10695590103724634
South West,10,DM,28326.94192663203,473754.0682020022,0.05979250380717324
South West,10,EP,3520.408609044157,467134.82083478017,0.007536172539553162
South West,10,HF,5514.2296819581825,574253.9728469284,0.009602423218111616
South West,10,HYP,80824.42065310247,574253.9728469284,0.14074682017854634
South West,10,LD,2540.188422459803,574253.9728469284,0.004423458160622789
South West,10,MH,4041.967057590373,574253.9728469284,0.007038640129125914
South West,10,OB,40234.3354002554,467134.82083478017,0.08613002843238224
South West,10,OST,3507.8613293791655,256243.02863826894,0.01368958737344271
South West,10,PAD,3306.1432078266103,574253.9728469284,0.0057572839965495315
South West,10,PC,2181.1742850758487,574253.9728469284,0.0037982746105567765
South West,10,RA,3827.6827705157443,480519.3250393169,0.007965720775543328
South West,10,STIA,11715.947217597173,574253.9728469284,0.0204020307591675
South West,2,AF,8308.515727224765,365993.90510571207,0.022701240680018893
South West,2,AST,26394.585174464188,365993.90510571207,0.07211755388888373
South West,2,CAN,12052.494232975323,365993.90510571207,0.032930860500242846
South West,2,CHD,12454.738005199046,365993.90510571207,0.034029905502392654
South West,2,CKD,13523.20646505855,290267.10495183314,0.04658883571151677
South West,2,COPD,8569.20855955622,365993.90510571207,0.02341352803971183
South West,2,CVDPP,2277.840257928188,200135.9700500355,0.011381463598765932
South West,2,DEM,2579.6437277772284,366430.0657257033,0.007039934680764594
South West,2,DEP,39462.64331806253,290267.10495183314,0.1359528608128398
South West,2,DM,21246.422091215027,293921.617716109,0.07228601372130572
South West,2,EP,2759.495934134502,290267.10495183314,0.009506747017001504
South West,2,HF,3757.1031906644935,365993.90510571207,0.010265480212243721
South West,2,HYP,51534.916225701214,365993.90510571207,0.14080812687527158
South West,2,LD,2333.84218105559,365993.90510571207,0.00637672417080687
South West,2,MH,4000.9071108507637,365993.90510571207,0.010931622234788744
South West,2,OB,32278.54558255086,290267.10495183314,0.11120290598518615
South West,2,OST,1499.0970119866156,121023.17006312306,0.012386859567508594
South West,2,PAD,2601.921862799114,365993.90510571207,0.0071091945152681885
South West,2,PC,1393.2273343302613,365993.90510571207,0.00380669545283233
South West,2,RA,2491.1988861468258,297820.8747248191,0.008364755789696228
South West,2,STIA,7718.127534248547,365993.90510571207,0.021088131322895328
South West,3,AF,11059.802895322995,433048.43307771627,0.0255394132631307
South West,3,AST,31837.948872054578,433048.43307771627,0.07352052666668081
South West,3,CAN,15614.16196840671,433048.43307771627,0.03605638717460627
South West,3,CHD,15973.036534347722,433048.43307771627,0.03688510409984823
South West,3,CKD,17494.566616453252,347845.00347541826,0.05029414377570489
South West,3,COPD,10155.147235752102,433048.43307771627,0.023450372891499704
South West,3,CVDPP,2812.0657029956483,241284.40126488337,0.011654568999297003
South West,3,DEM,3510.81397737161,433370.14821738534,0.008101190153066403
South West,3,DEP,44401.58878312532,347845.00347541826,0.12764762563640827
South West,3,DM,25775.80756404912,352251.0783642863,0.07317453131369166
South West,3,EP,3294.932128016075,347845.00347541826,0.009472414710849579
South West,3,HF,4656.970618803283,433048.43307771627,0.010753925572956706
South West,3,HYP,66117.64022832546,433048.43307771627,0.15267955078008508
South West,3,LD,2673.9183946514904,433048.43307771627,0.0061746405030211025
South West,3,MH,4292.931513047526,433048.43307771627,0.009913282638011769
South West,3,OB,39057.42482649716,347845.00347541826,0.11228398981231104
South West,3,OST,1978.1081577982602,167125.59377421817,0.011836057620657594
South West,3,PAD,3133.2544743555336,433048.43307771627,0.007235344213318582
South West,3,PC,1815.8365426335847,433048.43307771627,0.0041931488580347984
South West,3,RA,3158.908698375566,356598.7693599542,0.008858439708149786
South West,3,STIA,9942.726285391136,433048.43307771627,0.02295984819694933
South West,4,AF,19210.269967858956,723236.2365180806,0.02656154240880422
South West,4,AST,53061.728243941034,723236.2365180806,0.07336707643328172
South West,4,CAN,27040.10218287981,723236.2365180806,0.03738764848545282
South West,4,CHD,27461.850020516922,723236.2365180806,0.03797078829004496
South West,4,CKD,29048.910807766108,594451.0308736408,0.048866785149777756
South West,4,COPD,16208.015228765158,723236.2365180806,0.02241040259099347
South West,4,CVDPP,4775.317458897809,407187.5077037938,0.01172756376006404
South West,4,DEM,6333.545494444908,723553.4839549836,0.008753389534973139
South West,4,DEP,72011.18939838583,594451.0308736408,0.12113897639735587
South West,4,DM,42381.245042930146,601161.1846374393,0.07049897120102706
South West,4,EP,5273.4342745163885,594451.0308736408,0.00887109955342534
South West,4,HF,8109.205200687724,723236.2365180806,0.01121238786337415
South West,4,HYP,111546.71563588522,723236.2365180806,0.15423275273500017
South West,4,LD,4219.722488992305,723236.2365180806,0.005834500922281726
South West,4,MH,6687.271637535981,723236.2365180806,0.009246317178092338
South West,4,OB,63608.734906691585,594451.0308736408,0.10700416283778394
South West,4,OST,3254.884817265905,300162.7023765247,0.01084373505267477
South West,4,PAD,5023.308859368115,723236.2365180806,0.0069455989699190555
South West,4,PC,3178.2014148339904,723236.2365180806,0.004394416726317524
South West,4,RA,5327.918600538182,608143.7068590554,0.008760953275428682
South West,4,STIA,17186.909953350423,723236.2365180806,0.023763894956500508
South West,5,AF,19587.99460404448,713216.799940899,0.027464292211944036
South West,5,AST,52115.44281937695,713216.799940899,0.07307096919715789
South West,5,CAN,27739.35265142504,713216.799940899,0.038893296755942476
South West,5,CHD,26556.849440783128,713216.799940899,0.03723531111855998
South West,5,CKD,29037.746443791882,579453.242421002,0.05011232023220692
South West,5,COPD,15191.987217845564,713216.799940899,0.021300658115603072
South West,5,CVDPP,4780.977501220225,406335.69198161573,0.011766078135800426
South West,5,DEM,6385.76996596355,713207.5515414481,0.008953592754538355
South West,5,DEP,70057.95257214761,579453.242421002,0.12090354741901155
South West,5,DM,41015.2226929156,586851.1117188239,0.0698903382372173
South West,5,EP,4974.320187380237,579453.242421002,0.008584506605912031
South West,5,HF,7969.808058874495,713216.799940899,0.01117445362971668
South West,5,HYP,110821.25460622409,713216.799940899,0.15538228294034484
South West,5,LD,3795.3146617936995,713216.799940899,0.0053214039014619395
South West,5,MH,6140.002986032409,713216.799940899,0.008608887208687742
South West,5,OB,59944.937188560405,579453.242421002,0.10345086160551223
South West,5,OST,3656.4621051552754,303694.5053895484,0.012039935001343335
South West,5,PAD,4924.037481869074,713216.799940899,0.006903984149387825
South West,5,PC,2999.05804591869,713216.799940899,0.004204973924011896
South West,5,RA,5167.544907230584,594422.4761626375,0.008693387471803326
South West,5,STIA,16664.79173784173,713216.799940899,0.023365674699786468
South West,6,AF,21578.265625231106,777541.3449879875,0.027751920543292105
South West,6,AST,56157.609460429194,777541.3449879875,0.07222459592974671
South West,6,CAN,30820.09041097024,777541.3449879875,0.03963787984990867
South West,6,CHD,28413.46319720276,777541.3449879875,0.03654270397369252
South West,6,CKD,31684.11759558437,636096.1679885252,0.04981026327477566
South West,6,COPD,15771.48863682928,777541.3449879875,0.020283794216850216
South West,6,CVDPP,5187.243589510241,441058.5586989607,0.01176089543486386
South West,6,DEM,7182.35595880564,777448.4442902969,0.009238369452732187
South West,6,DEP,73000.5970963365,636096.1679885252,0.11476345994534176
South West,6,DM,43030.06922802363,643794.7311809213,0.06683818171219419
South West,6,EP,5324.6434128716455,636096.1679885252,0.008370815107579296
South West,6,HF,8297.498864826202,777541.3449879875,0.010671456789161987
South West,6,HYP,119361.04119245257,777541.3449879875,0.15351086082026494
South West,6,LD,4006.859874562465,777541.3449879875,0.005153243490382326
South West,6,MH,6477.2448049252,777541.3449879875,0.0083304185001574
South West,6,OB,62823.90806658778,636096.1679885252,0.09876479568372605
South West,6,OST,3941.348477799176,339476.9376554625,0.01161006254215501
South West,6,PAD,5171.997853774538,777541.3449879875,0.0066517335536085765
South West,6,PC,3342.0297713542045,777541.3449879875,0.004298202009316735
South West,6,RA,5665.298664880608,651740.3616448198,0.008692569922450247
South West,6,STIA,17870.42799331492,777541.3449879875,0.02298325112678221
South West,7,AF,20122.029095125603,736840.7502838544,0.027308518275317915
South West,7,AST,53079.35497116043,736840.7502838544,0.07203639992863123
South West,7,CAN,28865.9596866386,736840.7502838544,0.039175303042778935
South West,7,CHD,26516.01510059633,736840.7502838544,0.03598608666849862
South West,7,CKD,31109.39484936957,601311.0951035203,0.05173594018585979
South West,7,COPD,14791.729265613394,736840.7502838544,0.020074526632674904
South West,7,CVDPP,4937.426342911295,422471.26027400565,0.011687011182036355
South West,7,DEM,7034.079579544087,736209.2181365966,0.009554457355679266
South West,7,DEP,70357.68041407815,601311.0951035203,0.11700712158315578
South West,7,DM,41208.655133222346,608969.2343992583,0.06766951892713308
South West,7,EP,5009.10714258744,601311.0951035203,0.00833030885905254
South West,7,HF,7770.895090775298,736840.7502838544,0.010546234159527282
South West,7,HYP,112447.0138140812,736840.7502838544,0.1526069422338043
South West,7,LD,3835.4649281081774,736840.7502838544,0.00520528340300212
South West,7,MH,5968.056608715697,736840.7502838544,0.00809952029175451
South West,7,OB,60832.65649125061,601311.0951035203,0.10116669555345191
South West,7,OST,3884.8855584989597,323714.3638885169,0.012000967494407707
South West,7,PAD,4732.326155199117,736840.7502838544,0.006422454449453393
South West,7,PC,3059.498190027675,736840.7502838544,0.004152183750490264
South West,7,RA,5317.0957602693215,616676.7231736179,0.008622176839926481
South West,7,STIA,16530.353844169913,736840.7502838544,0.022434092899723444
South West,8,AF,17469.38681163826,649377.1607865219,0.02690175735543184
South West,8,AST,46702.38053737904,649377.1607865219,0.07191872975762403
South West,8,CAN,24890.655147385445,649377.1607865219,0.038330044002838085
South West,8,CHD,22795.435194539095,649377.1607865219,0.03510353700602805
South West,8,CKD,26626.575621349042,528660.2795917836,0.05036613615441153
South West,8,COPD,12536.7216940349,649377.1607865219,0.019305763200619032
South West,8,CVDPP,4169.823719091382,367780.2014221804,0.011337814550557547
South West,8,DEM,6277.3309992941195,649134.3353537782,0.009670311147342058
South West,8,DEP,60220.5476271634,528660.2795917836,0.11391161763403898
South West,8,DM,35729.88342766338,535410.3488860755,0.0667336436473438
South West,8,EP,4370.620974558362,528660.2795917836,0.008267352671044684
South West,8,HF,6725.174571737303,649377.1607865219,0.010356346015606418
South West,8,HYP,97867.55611282412,649377.1607865219,0.15070988328922363
South West,8,LD,3300.421901968818,649377.1607865219,0.0050824422250566464
South West,8,MH,5165.22029447281,649377.1607865219,0.007954114505993289
South West,8,OB,52000.86182221364,528660.2795917836,0.09836347429462115
South West,8,OST,3359.531615754424,282607.48748189356,0.011887624229947788
South West,8,PAD,4154.359479445591,649377.1607865219,0.006397452405646443
South West,8,PC,2806.193765527218,649377.1607865219,0.004321361968025442
South West,8,RA,4605.564021133135,542405.4102649072,0.008490999414780556
South West,8,STIA,14250.481544453934,649377.1607865219,0.021944845622833168
South West,9,AF,16683.258594003484,605764.8928843156,0.027540814580004933
South West,9,AST,43307.24587864929,605764.8928843156,0.07149183847952012
South West,9,CAN,23770.22895724168,605764.8928843156,0.03924002403648892
South West,9,CHD,21281.696704189417,605764.8928843156,0.03513194137556868
South West,9,CKD,25348.405627049844,494566.7417756783,0.051253761092061416
South West,9,COPD,10949.719752777955,605764.8928843156,0.01807585728621789
South West,9,CVDPP,3843.5194835683305,344382.02266797173,0.011160627531576973
South West,9,DEM,6309.105025968085,605428.198309593,0.0104208972155305
South West,9,DEP,53789.890768260084,494566.7417756783,0.10876164170508999
South West,9,DM,32486.90086050864,501072.0083600499,0.06483479483684285
South West,9,EP,3936.555956841859,494566.7417756783,0.00795960509335537
South West,9,HF,6206.769936970614,605764.8928843156,0.010246169776226924
South West,9,HYP,90737.57796702454,605764.8928843156,0.14979009023613543
South West,9,LD,2801.131029292084,605764.8928843156,0.0046241224313192785
South West,9,MH,4577.287616182466,605764.8928843156,0.007556211444324493
South West,9,OB,45475.04215660899,494566.7417756783,0.09194925237660888
South West,9,OST,3349.970007351282,273702.94254457793,0.012239437311879368
South West,9,PAD,3699.7848004710045,605764.8928843156,0.006107624994335157
South West,9,PC,2582.613012095316,605764.8928843156,0.004263391692771018
South West,9,RA,4275.562389684867,507681.4216978378,0.008421742862652161
South West,9,STIA,13322.147052330263,605764.8928843156,0.021992273254558558
Wales,Wales,AF,400.1260075934057,13947.568338620187,0.028687868586058464
Wales,Wales,AST,980.5774809133543,13947.568338620187,0.07030454751013332
Wales,Wales,CAN,590.7606339727527,13947.568338620187,0.04235581569706048
Wales,Wales,CHD,498.4271016876477,13947.568338620187,0.03573577053625366
Wales,Wales,CKD,558.4073086824509,11446.116969233053,0.048785741940558465
Wales,Wales,COPD,288.8293672586968,13947.568338620187,0.02070822384565353
Wales,Wales,CVDPP,115.19197876218949,8198.257671412925,0.014050787786758695
Wales,Wales,DEM,121.60390127300384,13959.411534080731,0.008711248391532703
Wales,Wales,DEP,1383.3541035770731,11446.116969233053,0.12085793874861693
Wales,Wales,DM,761.8219281106892,11594.761572740901,0.0657039753108611
Wales,Wales,EP,89.76765810260233,11446.116969233053,0.007842629805714558
Wales,Wales,HF,142.60299276243538,13947.568338620187,0.010224218967802016
Wales,Wales,HYP,2264.023175275344,13947.568338620187,0.16232386322183243
Wales,Wales,LD,64.86647160458669,13947.568338620187,0.00465073696215378
Wales,Wales,MH,119.15014767812389,13947.568338620187,0.00854271832805454
Wales,Wales,OB,1355.2059037795684,11446.116969233053,0.11839874670356212
Wales,Wales,OST,72.8147870421258,6486.442954655788,0.01122568833968722
Wales,Wales,PAD,108.96809607764095,13947.568338620187,0.0078126949036638315
Wales,Wales,PC,63.657257406612466,13947.568338620187,0.004564039828387031
Wales,Wales,RA,137.45695882173536,11756.440900018804,0.011692055443541207
Wales,Wales,STIA,320.0137877814749,13947.568338620187,0.022944055910833656
West Midlands,1,AF,16614.456621827365,1133969.4354971745,0.014651591217309105
West Midlands,1,AST,74531.4175578285,1133969.4354971745,0.0657261256121521
West Midlands,1,CAN,24971.03251530297,1133969.4354971745,0.022020904385623707
West Midlands,1,CHD,34027.64683234425,1133969.4354971745,0.030007552026678094
West Midlands,1,CKD,33563.49460021333,812568.577129607,0.041305430144463806
West Midlands,1,COPD,21939.402523373305,1133969.4354971745,0.019347437273522502
West Midlands,1,CVDPP,6230.684715157212,566129.7752183897,0.01100575342950946
West Midlands,1,DEM,6004.429975765489,1134901.3281035034,0.005290706625393853
West Midlands,1,DEP,98666.84985867802,812568.577129607,0.12142587424093854
West Midlands,1,DM,80938.48522968682,827993.3743479098,0.09775257597131175
West Midlands,1,EP,7401.55436291415,812568.577129607,0.009108836560060065
West Midlands,1,HF,8797.07898666489,1133969.4354971745,0.0077577743379017286
West Midlands,1,HYP,150619.41150908693,1133969.4354971745,0.13282493054413744
West Midlands,1,LD,7345.325566179101,1133969.4354971745,0.0064775339936377
West Midlands,1,MH,13287.936018908227,1133969.4354971745,0.01171807246557955
West Midlands,1,OB,106970.16969080933,812568.577129607,0.13164448232625575
West Midlands,1,OST,1868.3359714022893,286979.4823632169,0.006510346858308222
West Midlands,1,PAD,6253.921304579516,1133969.4354971745,0.005515070432068183
West Midlands,1,PC,4829.593961259537,1133969.4354971745,0.004259015992915244
West Midlands,1,RA,6593.488453466102,843985.7723219699,0.007812321806475632
West Midlands,1,STIA,17300.446018821258,1133969.4354971745,0.015256536443802912
West Midlands,10,AF,9745.7982260387,402787.8974493385,0.02419585664751632
West Midlands,10,AST,25864.57983717848,402787.8974493385,0.06421389520630186
West Midlands,10,CAN,15028.991477225818,402787.8974493385,0.03731242068691034
West Midlands,10,CHD,12676.167561175185,402787.8974493385,0.03147107358847483
West Midlands,10,CKD,15726.975337248408,326593.25078171084,0.04815462444372447
West Midlands,10,COPD,6588.021032179892,402787.8974493385,0.016356055069923034
West Midlands,10,CVDPP,2551.3765286120615,234694.9778498501,0.01087103163427871
West Midlands,10,DEM,3694.896973707041,402759.73922847863,0.00917394817263746
West Midlands,10,DEP,35079.77313781067,326593.25078171084,0.10741120048821023
West Midlands,10,DM,21824.90221685473,331131.8770364059,0.06591000060817225
West Midlands,10,EP,2542.550696794919,326593.25078171084,0.007785068095281354
West Midlands,10,HF,3689.7407181411654,402787.8974493385,0.00916050542110752
West Midlands,10,HYP,59933.96819997515,402787.8974493385,0.1487978377193259
West Midlands,10,LD,1581.4125221282184,402787.8974493385,0.003926166928407087
West Midlands,10,MH,2779.8306248013987,402787.8974493385,0.006901475050280124
West Midlands,10,OB,32265.789860997742,326593.25078171084,0.0987950295475139
West Midlands,10,OST,1659.4490296492143,184675.9287973542,0.00898573539310657
West Midlands,10,PAD,2157.488744346299,402787.8974493385,0.005356389201385232
West Midlands,10,PC,2229.1515809327952,402787.8974493385,0.005534306256590471
West Midlands,10,RA,2793.8323522430355,335869.009503445,0.00831822011912766
West Midlands,10,STIA,8080.688199908797,402787.8974493385,0.020061894240318286
West Midlands,2,AF,15253.187770073291,863009.3949689573,0.017674416824421654
West Midlands,2,AST,57245.31377184244,863009.3949689573,0.0663322022976373
West Midlands,2,CAN,22403.25577135025,863009.3949689573,0.02595945757016481
West Midlands,2,CHD,27720.47711306563,863009.3949689573,0.03212071302429187
West Midlands,2,CKD,29130.58344286017,652043.5115902232,0.04467582749472598
West Midlands,2,COPD,17579.104234215247,863009.3949689573,0.02036953981810079
West Midlands,2,CVDPP,5201.114153152482,453664.6537800337,0.011464666929229895
West Midlands,2,DEM,5291.090267100125,863091.1036428483,0.006130396020498904
West Midlands,2,DEP,81143.74626973222,652043.5115902232,0.12444529364587407
West Midlands,2,DM,59848.351149918475,662197.7910868741,0.09037836120185266
West Midlands,2,EP,5980.194288079238,652043.5115902232,0.0091714650660269
West Midlands,2,HF,7707.154549907079,863009.3949689573,0.008930556949712358
West Midlands,2,HYP,125017.48074392811,863009.3949689573,0.14486224770290598
West Midlands,2,LD,5086.860412469841,863009.3949689573,0.005894327966907959
West Midlands,2,MH,8834.919197777137,863009.3949689573,0.010237338375783188
West Midlands,2,OB,87031.98068294978,652043.5115902232,0.13347572537098573
West Midlands,2,OST,1877.8813708760085,257507.87997915296,0.0072925200231854495
West Midlands,2,PAD,5061.637053601885,863009.3949689573,0.005865100754533447
West Midlands,2,PC,4051.6419877995822,863009.3949689573,0.004694783175501028
West Midlands,2,RA,5810.741699500126,672921.754589489,0.008635092653595257
West Midlands,2,STIA,14682.92182068489,863009.3949689573,0.01701362917516447
West Midlands,3,AF,11566.056124054283,602263.6493686596,0.019204307177062303
West Midlands,3,AST,39758.79796992752,602263.6493686596,0.06601560298650903
West Midlands,3,CAN,17174.402758387612,602263.6493686596,0.028516419306380488
West Midlands,3,CHD,19080.352687622406,602263.6493686596,0.03168106311517214
West Midlands,3,CKD,22311.22935593386,473850.79744643596,0.04708492520465985
West Midlands,3,COPD,12389.833820837404,602263.6493686596,0.020572109629769967
West Midlands,3,CVDPP,3730.5125487299906,324090.21148064354,0.011510722683313122
West Midlands,3,DEM,4239.293923315231,602020.2433933486,0.007041779690696142
West Midlands,3,DEP,59721.344558807876,473850.79744643596,0.1260340699659976
West Midlands,3,DM,39684.72332332643,480133.53122648265,0.08265351353810538
West Midlands,3,EP,4299.915821340516,473850.79744643596,0.009074408747463548
West Midlands,3,HF,5392.177636518435,602263.6493686596,0.008953184609715267
West Midlands,3,HYP,88231.34424465726,602263.6493686596,0.14649953444334277
West Midlands,3,LD,3351.9962724332413,602263.6493686596,0.0055656626063138115
West Midlands,3,MH,5803.519546974853,602263.6493686596,0.00963617769901697
West Midlands,3,OB,59094.434404529726,473850.79744643596,0.12471105825501909
West Midlands,3,OST,1547.6947353304715,197202.0831787998,0.00784826767741192
West Midlands,3,PAD,3608.3218892448026,602263.6493686596,0.0059912662718849645
West Midlands,3,PC,3010.6906368518216,602263.6493686596,0.004998957914873105
West Midlands,3,RA,4172.411936916179,486760.3555373253,0.008571799016603016
West Midlands,3,STIA,10789.877597969564,602263.6493686596,0.01791553850092126
West Midlands,4,AF,12723.654129860124,592877.5334772379,0.021460847158831696
West Midlands,4,AST,39643.046733940944,592877.5334772379,0.0668654899122821
West Midlands,4,CAN,19025.385381267693,592877.5334772379,0.032089907792058586
West Midlands,4,CHD,19435.540434358016,592877.5334772379,0.03278171179867148
West Midlands,4,CKD,23171.434631095406,477749.40710616775,0.04850123157964723
West Midlands,4,COPD,11926.449660977194,592877.5334772379,0.020116211169325885
West Midlands,4,CVDPP,3825.6936216326417,327682.15294809063,0.01167501368998477
West Midlands,4,DEM,4665.27231747276,592638.8897675909,0.007872032021560872
West Midlands,4,DEP,59238.98654343892,477749.40710616775,0.12399593942410597
West Midlands,4,DM,37975.64253730409,483852.96544697,0.07848591462537227
West Midlands,4,EP,4256.3682845671465,477749.40710616775,0.008909206837846009
West Midlands,4,HF,5473.23679164895,592877.5334772379,0.009231648161043163
West Midlands,4,HYP,89670.50353407334,592877.5334772379,0.15124624980837806
West Midlands,4,LD,3101.5397267179887,592877.5334772379,0.005231332866549015
West Midlands,4,MH,5245.481261329448,592877.5334772379,0.008847495418766506
West Midlands,4,OB,57175.82946566669,477749.40710616775,0.11967744724581271
West Midlands,4,OST,1763.431924417307,220539.29408197923,0.007995998770912005
West Midlands,4,PAD,3696.96093970583,592877.5334772379,0.006235623262738738
West Midlands,4,PC,3082.538179896216,592877.5334772379,0.0051992831669924675
West Midlands,4,RA,4303.119044819108,490133.93696203054,0.008779475813266243
West Midlands,4,STIA,11538.459184030346,592877.5334772379,0.019461791908958102
West Midlands,5,AF,14307.216008233532,622991.1798735071,0.022965358853296265
West Midlands,5,AST,42077.037366757046,622991.1798735071,0.06754034202426497
West Midlands,5,CAN,21487.89597508428,622991.1798735071,0.03449149308895065
West Midlands,5,CHD,20693.439601113358,622991.1798735071,0.033216264161741386
West Midlands,5,CKD,25054.75150200774,507582.7688779557,0.04936091813635218
West Midlands,5,COPD,12396.146269170484,622991.1798735071,0.01989778775309052
West Midlands,5,CVDPP,4161.753310352279,355089.35287965945,0.011720298782832575
West Midlands,5,DEM,5364.620148144736,622889.212037403,0.008612478823638069
West Midlands,5,DEP,61350.24175487345,507582.7688779557,0.12086746342964341
West Midlands,5,DM,38964.212074373376,513671.29717320943,0.0758543689102307
West Midlands,5,EP,4418.9428735212705,507582.7688779557,0.008705856747835684
West Midlands,5,HF,5888.182727400498,622991.1798735071,0.00945147045034577
West Midlands,5,HYP,96416.75879141003,622991.1798735071,0.15476424371045927
West Midlands,5,LD,3136.673604832774,622991.1798735071,0.005034860373897505
West Midlands,5,MH,5167.45036942281,622991.1798735071,0.008294580302841551
West Midlands,5,OB,59411.881160670666,507582.7688779557,0.11704865650188333
West Midlands,5,OST,2281.7412686530106,255706.00486530215,0.008923299512872056
West Midlands,5,PAD,3875.876558185469,622991.1798735071,0.006221398766789013
West Midlands,5,PC,3508.8199061133146,622991.1798735071,0.005632214418871467
West Midlands,5,RA,4679.983870693259,520148.3427242688,0.008997402252945605
West Midlands,5,STIA,12673.623511786178,622991.1798735071,0.020343182891223992
